,Inflation Index,hawkish,dovish
2018-03-01,-0.4653024258431163,2.330926201192641,0.7698369465725713
2018-04-01,-0.03786338302781145,-2.2512680173043096,-0.7485646622952427
2018-05-01,0.3362757707555919,0.07121509468514681,2.4660397481090333
2018-06-01,-0.21579768147729061,0.0,-1.6395115545702628
2018-07-01,-0.3329953386055482,0.0,-0.8971499589146152
2018-08-01,-0.3454634111246083,0.0,0.08867843810170684
2018-09-01,-0.12765229518737808,0.7411887457784487,0.0
2018-10-01,0.05042168954203796,-0.7411887457784487,1.1217363879952298
2018-11-01,-0.8505363047530803,2.7622828400507276,-0.0872560522353486
2018-12-01,-0.7286841428119625,-2.141139702137929,-0.0868586735045932
2019-01-01,-0.7040317749286171,-0.6762120621736014,1.6338847628179605
2019-02-01,0.27927012332160706,-0.5298333161374528,-1.0766335425511546
2019-03-01,1.0041128961171786,0.14965432762947117,0.593892009751408
2019-04-01,0.6423943934452271,1.2247777476448138,0.7010537318311625
2019-05-01,-0.27732637255515413,-1.1928978310997336,-2.4725345754797323
2019-06-01,-0.6157524907605076,0.07520605234293065,1.1880113176132172
2019-07-01,0.4056859089659841,0.06851808385207947,-0.13654612808751243
2019-08-01,-0.2065337609066784,0.06315842025969065,-0.12603162449480876
2019-09-01,-0.01286594339846836,0.09807644639839919,-1.5642250117011622
2019-10-01,0.3452403334848587,0.568796458994521,0.6996526455512742
2019-11-01,0.27293817196537123,-0.6267831705280085,0.698975699443371
2019-12-01,-0.15941158721237142,0.11501685480884982,0.670069793478612
2020-01-01,0.18520579192459263,0.109566482449237,-2.9076113739068177
2020-02-01,-1.294660117803652,0.0,0.3107566936284336
2020-03-01,0.06516341512112578,0.0,0.7629715216723248
2020-04-01,-1.3376114005835733,0.11352469867510945,0.1124069833270197
2020-05-01,0.8116960071659842,0.0,1.95113758164773
2020-06-01,1.0554454849880484,0.0,0.9402561526802475
2020-07-01,0.9749659315252588,0.0,-0.5096361247580723
2020-08-01,0.2618246734997164,2.4295472310389976,-1.655082961937239
2020-09-01,0.14012910304502113,-2.5690465157330227,0.3177690844660387
2020-10-01,0.13375190881396515,0.13949928469402478,1.2169991264085847
2020-11-01,0.2145554875614335,2.4295472310389976,-0.05707206591151115
2020-12-01,0.31268339257677535,-2.5690465157330227,-2.1514622621859236
2021-01-01,0.6000604551151413,0.0,-0.08646614532745134
2021-02-01,0.20671897226209124,0.0,0.21038688666798422
2021-03-01,0.016509024027048014,0.0,0.6060625999894014
2021-04-01,0.06506279738105336,0.0,0.26155186035891553
2021-05-01,0.41228594948594344,0.0,-1.845532142463304
2021-06-01,-0.6785863538055734,2.987005997884631,2.2789125966019013
2021-07-01,-0.7213311380915705,-1.686306831079571,-1.4048302674503401
2021-08-01,-0.09579862305960707,-1.384291063235381,0.0
2021-09-01,0.06270455349120008,0.0,0.038471728005468386
2021-10-01,0.16191047586437746,2.9376393649306336,-0.25028062003100426
2021-11-01,-0.09939999951707112,-0.1695429224291285,-0.3789266521524306
2021-12-01,-0.31486784461398165,-1.549223345595799,-0.2951670737319141
2022-01-01,0.296482095252786,-0.7675390443655392,0.176645784586815
2022-02-01,0.26435495579221746,1.2214831732110516,0.17932033469696407
2022-03-01,-0.6478906055900276,-0.17955545240969628,0.16508581037585157
2022-04-01,0.12220455251218398,0.40274052408948813,0.12271641968819691
2022-05-01,-0.005693128240380929,-2.6577330848867557,0.4754233873720081
2022-06-01,0.03668641613982837,1.9239407387628946,-0.5091577728336367
2022-07-01,-0.6225783000466268,1.2546474061290578,0.1278312130846454
2022-08-01,-0.3356659637327922,-1.711661555892383,0.11271992106088913
2022-09-01,-0.14696535841504887,0.45701414976332483,0.07378924788360641
2022-10-01,-0.1974674179934035,0.4659141393425821,0.08359189643030857
2022-11-01,-0.33399731684555256,0.34423571174986956,0.1394992846940195
2022-12-01,-0.696203149507256,-0.24705420193173078,0.0
2023-01-01,0.20626381293927087,-2.948621178213059,0.0
2023-02-01,-0.13045829739944992,3.0905743086598414,0.0
2023-03-01,-0.13578546020151538,-0.21762287886364295,0.0
2023-04-01,0.21628230717362662,0.15420844545361612,0.0
2023-05-01,0.028167946146123946,-1.2920779817854668,0.0
2023-06-01,0.02395013299417026,1.1356828343529803,0.0
2023-07-01,0.03964014943044969,-2.0507715663278563,0.0
2023-08-01,0.8620462953882324,-0.33502541806417196,0.0
2023-09-01,0.40791804629635253,0.13249478544164695,0.0
2023-10-01,-0.884839070083677,0.461485855234691,0.0
2023-11-01,-0.8606300543751841,2.02446841921918,0.0
2023-12-01,-0.4473097672918227,-0.4363589257384901,0.0
2024-01-01,0.7620695639978718,-2.3995569999192803,0.0
2024-02-01,1.4464921683420142,0.5167117051379905,0.0
2024-03-01,0.22249452429372396,0.7501605515642783,0.0
2024-04-01,0.6904683259673228,-0.22746566018980577,0.0
2024-05-01,-0.657102515714523,0.061914482272222904,0.0
2024-06-01,0.09774763107412665,1.2272059691088923,3.464101615138079
2024-07-01,0.0,-1.1920791213585387,-1.034554384098942
2024-08-01,0.0,-0.3973597071195129,-2.569046515733157
2024-09-01,-0.14138229386007473,0.0,0.0
2024-10-01,0.16053548604835732,0.3973597071195129,2.0864868144666207
2024-11-01,-0.18923877374724796,0.15777033430215917,-0.3043059944050597
2024-12-01,-0.32584860489046974,-1.1164357746185516,-2.0310096011590524
2025-01-01,1.9440821986258716,0.6322348922767903,0.0
2025-02-01,0.5451623298735742,0.7247618466807083,0.0
2025-03-01,-0.700522397177687,0.8063785124981421,1.8098462315841441
2025-04-01,-0.14636506894355428,-2.1633752514556406,-0.17541592344142987
2025-05-01,-0.2044030849159011,0.19283301812236564,-0.14825351404365483
